"covered","p","phat","CV.phat","interval","lower.bound","upper.bound","phat.bias.percent","n","N","Nhat","Nhat.bias.percent"
TRUE,0.749073233943494,0.681755684640686,0.252958170058045,0.95,0.418446891467089,1.11075221973885,-8.98677809490203,30,30,44.0040335209104,46.6801117363681
TRUE,0.749073233943494,0.647241975384951,0.221798163777401,0.95,0.421244025460256,0.994488109932229,-13.5942994548681,30,30,46.3505167169625,54.501722389875
TRUE,0.749073233943494,0.785596571616401,0.109595375700494,0.95,0.634147291524317,0.973215499906898,4.87580332841819,30,30,38.1875393604043,27.2917978680144
TRUE,0.749073233943494,0.510047070993581,0.476407617661227,0.95,0.210204583703762,1.23759439516197,-31.9095853540996,30,30,58.8181007324667,96.0603357748889
TRUE,0.749073233943494,0.590437515193863,0.229987409300967,0.95,0.378377579218056,0.921345445649142,-21.1775980720194,30,30,50.8097795753203,69.3659319177342
TRUE,0.749073233943494,0.527530982414289,0.272215124670351,0.95,0.312367885471348,0.890901242895251,-29.5755129792713,30,30,56.8686977638783,89.5623258795942
TRUE,0.749073233943494,0.750029114413202,0.13487542545037,0.95,0.576486298520514,0.975814471065757,0.127608413489155,30,30,39.9984472915708,33.3281576385695
TRUE,0.749073233943494,0.683881225905992,0.158721319451039,0.95,0.502014580309787,0.931633361839958,-8.70302195878758,30,30,43.8672665129191,46.2242217097304
TRUE,0.749073233943494,0.784906195723007,0.1171279631702,0.95,0.624392502864013,0.986683429507063,4.78363932333692,30,30,38.2211277773975,27.4037592579916
TRUE,0.749073233943494,0.811674852146181,0.115623600468318,0.95,0.647574410729444,1.01735963418384,8.35720933093824,30,30,36.9606128866452,23.2020429554841
TRUE,0.749073233943494,0.630260726742942,0.182704523370375,0.95,0.441851932652882,0.899008365290104,-15.861267205486,30,30,47.5993485347467,58.6644951158222
FALSE,0.749073233943494,0.972434390461525,0.0193925208312553,0.95,0.936170425796337,1.01010309415392,29.818333695111,30,30,30.850410366258,2.83470122086
TRUE,0.749073233943494,0.574415458785114,0.217446320294144,0.95,0.376937259280336,0.87535289008381,-23.3165152943585,30,30,52.2270066746635,74.0900222488782
TRUE,0.749073233943494,0.755263486018933,0.159078316038592,0.95,0.554033325154001,1.02958235076367,0.826388101314168,30,30,39.7212370985031,32.404123661677
TRUE,0.749073233943494,0.760128875779936,0.119214817024624,0.95,0.602239439624389,0.959412269901876,1.47590934176607,30,30,39.466991658774,31.5566388625801
TRUE,0.749073233943494,0.60312248304591,0.213202203580473,0.95,0.398970218842069,0.911739053133326,-19.4841764842174,30,30,49.7411402216229,65.8038007387432
TRUE,0.749073233943494,0.853284427853304,0.0902873164586072,0.95,0.715149848598728,1.01810035511239,13.9120167678652,30,30,35.1582649591697,17.1942165305658
TRUE,0.749073233943494,0.725735288614955,0.150364113858018,0.95,0.541380728502328,0.972867487540733,-3.11557592382216,30,30,41.3373863316667,37.7912877722222
TRUE,0.749073233943494,0.567717544136571,0.291154816957261,0.95,0.324582347696914,0.992978244834858,-24.2106754839146,30,30,52.8431793412803,76.1439311376009
TRUE,0.749073233943494,0.845614942688216,0.0799440764052822,0.95,0.723156806419963,0.988809930224636,12.8881535703095,30,30,35.4771403454979,18.257134484993
TRUE,0.749073233943494,0.6235939965886,0.227064824441637,0.95,0.40183524259304,0.967733616573724,-16.7512643182176,30,30,48.1082245244765,60.3607484149218
FALSE,0.749073233943494,0.87819647178518,0.0664322168163172,0.95,0.771092933014636,1.00017651574211,17.237732172316,30,30,34.1609206639337,13.8697355464455
TRUE,0.749073233943494,0.613700998605025,0.199990469866449,0.95,0.416285113374267,0.90473789138405,-18.0719626872533,30,30,48.8837399127451,62.9457997091505
TRUE,0.749073233943494,0.594176020198839,0.202093376195302,0.95,0.401431573696395,0.879465308940402,-20.6785140258182,30,30,50.4900887618464,68.3002958728212
TRUE,0.749073233943494,0.60379966646233,0.217311455080919,0.95,0.396320660688785,0.919896622564189,-19.3937736523266,30,30,49.6853537130459,65.617845710153
TRUE,0.749073233943494,0.697816259870874,0.186621806755165,0.95,0.485563393092957,1.00285058442812,-6.84271867555306,30,30,42.9912596269272,43.3041987564238
TRUE,0.749073233943494,0.692536455367604,0.17437449774649,0.95,0.493315633118963,0.972210710171165,-7.54756357776301,30,30,43.3190191902255,44.3967306340851
TRUE,0.749073233943494,0.756167993287282,0.134565275626397,0.95,0.581553431736922,0.983211520847455,0.947138279983339,30,30,39.6737236517791,32.2457455059304
TRUE,0.749073233943494,0.73786326010213,0.128525494844419,0.95,0.574146315969142,0.948263840532602,-1.4965124013776,30,30,40.6579397866315,35.5264659554383
TRUE,0.749073233943494,0.792156906331589,0.118382908621091,0.95,0.628628252908301,0.998225201215017,5.75159683136457,30,30,37.8712850449382,26.2376168164607
TRUE,0.749073233943494,0.778268255076962,0.135707704781232,0.95,0.597229585965094,1.01418531682712,3.89748556089378,30,30,38.5471202304575,28.4904007681915
TRUE,0.749073233943494,0.694496636064927,0.241755813356026,0.95,0.435313779539192,1.10799519835111,-7.28588279563123,30,30,43.1967535076662,43.9891783588873
TRUE,0.749073233943494,0.736954740656051,0.135285345890329,0.95,0.565988305001767,0.959564508623074,-1.61779819893525,30,30,40.7080629853788,35.693543284596
TRUE,0.749073233943494,0.73351060136454,0.154180887799947,0.95,0.543172089015024,0.990547587395064,-2.07758492411011,30,30,40.8992043798568,36.3306812661893
TRUE,0.749073233943494,0.796636219814475,0.105938878449978,0.95,0.647643774525415,0.979904836088859,6.34957754672203,30,30,37.6583429849406,25.5278099498018
TRUE,0.749073233943494,0.715815816153484,0.201817822304821,0.95,0.48386624786008,1.05895438030976,-4.43980859053357,30,30,41.9102223267549,39.700741089183
TRUE,0.749073233943494,0.654025310739773,0.181704341940971,0.95,0.459390323488217,0.931123459110535,-12.6887357466161,30,30,45.8697844064579,52.8992813548596
TRUE,0.749073233943494,0.731623217055506,0.167126957381855,0.95,0.52845422483534,1.01290236046733,-2.32954751248056,30,30,41.0047129460136,36.6823764867118
TRUE,0.749073233943494,0.822022692456783,0.098109273010237,0.95,0.678536099296146,0.995851668930854,9.73862837539208,30,30,36.4953428601087,21.6511428670291
TRUE,0.749073233943494,0.657854493253784,0.347744725104575,0.95,0.33926199097178,1.27562929479533,-12.1775464075108,30,30,45.6027895342303,52.0092984474342
FALSE,0.749073233943494,0.914165118281623,0.049166692230854,0.95,0.830231373210887,1.00658429739992,22.0394851741001,30,30,32.8168286013709,9.38942867123638
TRUE,0.749073233943494,0.782671791805363,0.13035703875732,0.95,0.606857417256826,1.00942184484922,4.48535020868246,30,30,38.3302430394227,27.7674767980756
TRUE,0.749073233943494,0.745660348587874,0.162993568774977,0.95,0.542886597231632,1.02417219045649,-0.4556143780032,30,30,40.2327950746124,34.1093169153747
FALSE,0.749073233943494,0.894161361359077,0.0585613193354786,0.95,0.797280370473485,1.00281478104459,19.3690177196382,30,30,33.550991237646,11.8366374588199
TRUE,0.749073233943494,0.694108365406517,0.188111511940266,0.95,0.481611063588755,1.00036410986335,-7.33771626675478,30,30,43.2209169276183,44.0697230920611
TRUE,0.749073233943494,0.785260001379413,0.108801775732043,0.95,0.634853583523241,0.971299974939532,4.83087177543555,30,30,38.2039069191109,27.3463563970364
TRUE,0.749073233943494,0.83561350735135,0.0970501477081146,0.95,0.691177748917356,1.01023207816187,11.5529789994317,30,30,35.9017652731479,19.6725509104929
TRUE,0.749073233943494,0.778954345498558,0.115525862180532,0.95,0.621587059205108,0.976162330578488,3.9890774627942,30,30,38.5131685487921,28.3772284959736
TRUE,0.749073233943494,0.587073348505897,0.237989603388766,0.95,0.370594447424812,0.930006153413433,-21.6267085909277,30,30,51.1009400722245,70.3364669074149
TRUE,0.749073233943494,0.664925784775524,0.161796708854356,0.95,0.485221830186979,0.911183858090174,-11.2335410417719,30,30,45.1178171863614,50.3927239545381
TRUE,0.749073233943494,0.809003183591364,0.0983497989249706,0.95,0.667476706890452,0.980537813986036,8.00054613250138,30,30,37.0826723657905,23.6089078859683
TRUE,0.749073233943494,0.815158967050581,0.155128349703745,0.95,0.60253328266115,1.10281732260201,8.82233273229882,30,30,36.8026375377387,22.675458459129
TRUE,0.749073233943494,0.763036843916618,0.118925399752375,0.95,0.604882802526877,0.962542202790373,1.86411813162948,30,30,39.3165811574864,31.0552705249546
TRUE,0.749073233943494,0.671567088611499,0.175986055725543,0.95,0.476903604876623,0.945688709194809,-10.3469382992054,30,30,44.6716352077744,48.9054506925814
TRUE,0.749073233943494,0.784759550837757,0.113828762481429,0.95,0.628285537056278,0.980203293420573,4.76406248109968,30,30,38.2282700070028,27.4275666900093
TRUE,0.749073233943494,0.864336501017776,0.0854762589448905,0.95,0.731236231643983,1.02166379982575,15.387449698006,30,30,34.7087042658436,15.6956808861453
TRUE,0.749073233943494,0.76755761339174,0.12459964660796,0.95,0.601810542454775,0.978953754237194,2.4676331512921,30,30,39.0850139150256,30.283379716752
TRUE,0.749073233943494,0.410509017761767,0.506655059248051,0.95,0.160858554557829,1.04761387497827,-45.1977458064223,30,30,73.0800023920792,143.600007973597
TRUE,0.749073233943494,0.577402769951031,0.302965413137954,0.95,0.323023943191452,1.03210293160691,-22.9177143453258,30,30,51.9567995881701,73.1893319605671
FALSE,0.749073233943494,0.897772554610591,0.0588768607235576,0.95,0.800006655869821,1.00748606764489,19.8511058637444,30,30,33.4160359947877,11.3867866492922
TRUE,0.749073233943494,0.856431458451978,0.0791409880624769,0.95,0.733555209243795,0.999890442850654,14.332139988943,30,30,35.0290729093788,16.7635763645961
TRUE,0.749073233943494,0.805041969296535,0.101362046454342,0.95,0.660327495770862,0.981471431190768,7.47173077569376,30,30,37.2651378986051,24.2171263286837
FALSE,0.749073233943494,0.895078078850066,0.0645076765741693,0.95,0.788876249806952,1.01557724349539,19.4913979422184,30,30,33.5166291174753,11.7220970582511
TRUE,0.749073233943494,0.80427962829669,0.102086980269984,0.95,0.658772721979938,0.981925478864562,7.36995955155964,30,30,37.300459870573,24.3348662352432
TRUE,0.749073233943494,0.797725672047013,0.118112495177265,0.95,0.633379560225947,1.00471547837105,6.49501756288735,30,30,37.6069130670174,25.3563768900578
TRUE,0.749073233943494,0.766986589599616,0.120711657808981,0.95,0.605911500578242,0.970881767492852,2.39140244830489,30,30,39.114112823877,30.3803760795899
TRUE,0.749073233943494,0.682392083999542,0.164711828638949,0.95,0.495185842373874,0.940372111756896,-8.90181986518328,30,30,43.9629953269214,46.5433177564047
TRUE,0.749073233943494,0.780534032064419,0.110500684339811,0.95,0.628953776936784,0.968645705854429,4.19996292689564,30,30,38.4352235361904,28.1174117873015
TRUE,0.749073233943494,0.796170411576331,0.106613772764663,0.95,0.646416639209481,0.980617276567665,6.28739294086018,30,30,37.6803754118459,25.6012513728197
TRUE,0.749073233943494,0.562161382766691,0.581938818612768,0.95,0.195057184895565,1.62016805709239,-24.9524135567903,30,30,53.3654586025712,77.8848620085706
TRUE,0.749073233943494,0.782514451965665,0.112256666882289,0.95,0.628403088504572,0.974420525195541,4.46434560825506,30,30,38.3379500846795,27.7931669489317
TRUE,0.749073233943494,0.78788235610108,0.111202616059522,0.95,0.634010166082743,0.979098822485403,5.18095166119803,30,30,38.0767506312214,26.9225021040714
TRUE,0.749073233943494,0.831821857293834,0.0958460356279599,0.95,0.689655931194626,1.00329391943777,11.0468001792975,30,30,36.0654144116854,20.2180480389515
TRUE,0.749073233943494,0.822935005957712,0.104418489975285,0.95,0.671004154756526,1.00926651382114,9.86042067280557,30,30,36.4548837791713,21.5162792639042
TRUE,0.749073233943494,0.789289475033619,0.119369110082278,0.95,0.625155884648879,0.996516054149827,5.36879964037773,30,30,38.0088686710566,26.6962289035219
TRUE,0.749073233943494,0.785404180255492,0.111934099653984,0.95,0.63111886695583,0.977406568968842,4.85011940965148,30,30,38.1968937194108,27.3229790647027
TRUE,0.749073233943494,0.690383656246725,0.230792663242799,0.95,0.441756105136796,1.07894285391936,-7.83495859113772,30,30,43.4540993671478,44.8469978904926
TRUE,0.749073233943494,0.790783176883791,0.145604990218405,0.95,0.595343606949935,1.0503817048547,5.56820629148831,30,30,37.9370741272214,26.4569137574046
TRUE,0.749073233943494,0.752110873098162,0.14710488398814,0.95,0.564593078443183,1.00190878533663,0.405519649751174,30,30,39.8877360679834,32.9591202266112
TRUE,0.749073233943494,0.475832941867245,0.914218670173396,0.95,0.103281026271551,2.19224185447897,-36.4771132773997,30,30,63.0473373328782,110.157791109594
FALSE,0.749073233943494,0.888695586244811,0.0835214130342423,0.95,0.754715006324055,1.04646103283111,18.6393460578314,30,30,33.7573410561936,12.524470187312
TRUE,0.749073233943494,0.818219101151394,0.104578687027605,0.95,0.666951160026743,1.00379538654997,9.23085541901969,30,30,36.6649959134224,22.2166530447414
FALSE,0.749073233943494,0.900441574184202,0.059965608754937,0.95,0.800679144680278,1.01263412929668,20.2074154277051,30,30,33.3169867541711,11.0566225139035
TRUE,0.749073233943494,0.723359263655956,0.179716640697959,0.95,0.510026820699396,1.02592374181295,-3.43277120611661,30,30,41.4731676323269,38.2438921077564
TRUE,0.749073233943494,0.795070131596261,0.113454105205613,0.95,0.63700339463865,0.992359725987152,6.14050743885426,30,30,37.7325204504527,25.7750681681755
TRUE,0.749073233943494,0.782782912536966,0.1114221977056,0.95,0.62963809024769,0.973176651239142,4.50018463695563,30,30,38.3248018314187,27.7493394380624
TRUE,0.749073233943494,0.80063697433426,0.102166326616493,0.95,0.655687894194294,0.977629098153171,6.88367145616839,30,30,37.4701655827791,24.900551942597
TRUE,0.749073233943494,0.802721603787157,0.111574778987649,0.95,0.645484662943476,0.998260702660647,7.16196593505696,30,30,37.3728573623322,24.5761912077742
