"covered","p","phat","CV.phat","interval","lower.bound","upper.bound","phat.bias.percent","n","N","Nhat","Nhat.bias.percent"
TRUE,0.749073233943494,0.823540348512914,0.097526577740246,0.95,0.680560118163118,0.996559580157789,9.9412328721703,25,30,30.356739709406,1.1891323646865
TRUE,0.749073233943494,0.744187264813979,0.145444649534614,0.95,0.560437079977895,0.988183517645112,-0.652268551072521,27,30,36.2811906042884,20.9373020142946
TRUE,0.749073233943494,0.714377241033741,0.176358481551151,0.95,0.50694282384379,1.00669112669841,-4.63185591709059,30,30,41.9946189167343,39.982063055781
TRUE,0.749073233943494,0.655744867695483,0.191362444063163,0.95,0.452177809536556,0.950956288522168,-12.459177823867,40,30,60.9993336899059,103.331112299686
FALSE,0.749073233943494,0.941142921780336,0.0490933219079673,0.95,0.854854919278131,1.03614072896157,25.6409759598125,28,30,29.7510604946517,-0.829798351161104
TRUE,0.749073233943494,0.730468422189101,0.171909200936135,0.95,0.522800759234814,1.02062613029943,-2.48371065889629,25,30,34.2246142893883,14.0820476312942
TRUE,0.749073233943494,0.627896070029051,0.227502758545264,0.95,0.404273144698147,0.975215593537132,-16.1769448464347,27,30,43.0007469209845,43.3358230699485
TRUE,0.749073233943494,0.657214068097283,0.201039334182753,0.95,0.444911966962052,0.970822012845117,-12.2630420743536,30,30,45.6472273742614,52.1574245808714
TRUE,0.749073233943494,0.703729044343191,0.164399885489116,0.95,0.510975382414121,0.969194573547609,-6.05337202633573,31,30,44.0510452839603,46.836817613201
TRUE,0.749073233943494,0.507343619302725,0.265274841629854,0.95,0.304318050093946,0.845817551629709,-32.2704915470259,37,30,72.9288761941098,143.096253980366
TRUE,0.749073233943494,0.840508371912506,0.0801346781333801,0.95,0.718522558479479,0.983204096959732,12.2064350754668,34,30,40.4517089135422,34.8390297118074
TRUE,0.749073233943494,0.677779079143227,0.151349391498449,0.95,0.504647431931428,0.910307773421232,-9.51764815102785,34,30,50.1638381092834,67.2127936976112
TRUE,0.749073233943494,0.570870406866902,0.306808594718233,0.95,0.317126495682171,1.02764362446396,-23.7897736832011,27,30,47.2961983581942,57.653994527314
TRUE,0.749073233943494,0.863022871221729,0.0829353611397443,0.95,0.733750719454233,1.0150701818811,15.2120823592036,31,30,35.9202531401227,19.7341771337423
TRUE,0.749073233943494,0.753915199525408,0.121323459916985,0.95,0.594879225795183,0.955468107523277,0.646394152467944,36,30,47.7507284939502,59.1690949798338
TRUE,0.749073233943494,0.700645245258477,0.158046905395812,0.95,0.514988260514904,0.95323291294541,-6.46505394807236,35,30,49.9539534976621,66.5131783255402
FALSE,0.749073233943494,0.897225590462397,0.0664487425318725,0.95,0.78777585643327,1.02188173654543,19.7780870822142,25,30,27.8636724874465,-7.12109170851175
TRUE,0.749073233943494,0.55720405997047,0.403971282443721,0.95,0.260054045567658,1.19389169189755,-25.6142077007517,31,30,55.6349140773363,85.4497135911209
TRUE,0.749073233943494,0.740246179755452,0.136296739991666,0.95,0.567405610902878,0.96573667252003,-1.17839668914248,32,30,43.2288620666324,44.0962068887747
TRUE,0.749073233943494,0.692987208882198,0.166524387237031,0.95,0.501126741836431,0.958303023132396,-7.48738875183558,29,30,41.8478142573188,39.4927141910626
TRUE,0.749073233943494,0.71408005234165,0.277965767233466,0.95,0.418341027720912,1.2188867152959,-4.67153010095188,22,30,30.8088706971388,2.69623565712929
TRUE,0.749073233943494,0.812391186042439,0.11669150687277,0.95,0.646804266274846,1.02036964437553,8.45283868515865,20,30,24.6186816691475,-17.9377277695083
TRUE,0.749073233943494,0.772902118507711,0.11608578969718,0.95,0.616087763361923,0.969630822618328,3.18111547502091,33,30,42.6962214357946,42.3207381193155
TRUE,0.749073233943494,0.638772276212431,0.215074813883204,0.95,0.421055839117879,0.9690639173,-14.7249898585195,27,30,42.2685846043526,40.8952820145086
TRUE,0.749073233943494,0.831673494544483,0.10838376669934,0.95,0.672923439133821,1.02787443757072,11.0269940051309,20,30,24.047898762187,-19.8403374593768
TRUE,0.749073233943494,0.60008829047741,0.235805491004441,0.95,0.380370063860194,0.946725283040304,-19.8892360205895,42,30,69.9897009598141,133.29900319938
TRUE,0.749073233943494,0.83073973598213,0.105132938534528,0.95,0.676427841985765,1.02025443972512,10.9023388285685,38,30,45.7423647312056,52.4745491040186
TRUE,0.749073233943494,0.865738420023113,0.0780245954843339,0.95,0.743143671179345,1.00855735030977,15.574603495767,29,30,33.4974159968848,11.6580533229493
TRUE,0.749073233943494,0.74903084486554,0.162672921380649,0.95,0.545676696430269,1.02816779648144,-0.00565886965842033,34,30,45.3919891724932,51.3066305749773
TRUE,0.749073233943494,0.807933832747155,0.0994539661503277,0.95,0.665163859819591,0.981347781394125,7.85778961741692,34,30,42.0826540762533,40.2755135875108
TRUE,0.749073233943494,0.71095411324429,0.142197586920004,0.95,0.538775712634309,0.938156155309193,-5.0888376425529,33,30,46.4164977531552,54.7216591771839
TRUE,0.749073233943494,0.725578854646782,0.149679610328708,0.95,0.541978651307637,0.971375298713943,-3.13645959194491,32,30,44.1027185330227,47.0090617767423
TRUE,0.749073233943494,0.650655104447761,0.181840105285359,0.95,0.456904407389487,0.926565947049492,-13.1386525423704,29,30,44.5704641395437,48.568213798479
TRUE,0.749073233943494,0.83624978067567,0.0964838146061883,0.95,0.69246690216396,1.00988753902136,11.6379204037548,35,30,41.8535236825065,39.5117456083548
TRUE,0.749073233943494,0.831464978093363,0.0923953445854043,0.95,0.694007206305988,0.996148171826025,10.9991574143048,28,30,33.675501359308,12.2516711976932
FALSE,0.749073233943494,0.908478858478973,0.057073471151655,0.95,0.812406314811899,1.01591263048509,21.2803791821913,28,30,30.8207502449525,2.73583414984178
TRUE,0.749073233943494,0.821692134871269,0.153867193278776,0.95,0.608839115502498,1.10895957128519,9.69449950113326,23,30,27.9910188060925,-6.69660397969165
TRUE,0.749073233943494,0.705342579696365,0.134754430753406,0.95,0.542266254891193,0.917461026285968,-5.83796780682042,38,30,53.8745300423494,79.5817668078312
TRUE,0.749073233943494,0.797415780978919,0.11908025911487,0.95,0.631946220062724,1.00621209141991,6.45364763347975,23,30,28.8431713400064,-3.85609553331191
TRUE,0.749073233943494,0.797100349201804,0.110964332885604,0.95,0.641724790214374,0.990095717644611,6.41153802886147,30,30,37.6364155780903,25.4547185936344
TRUE,0.749073233943494,0.761168532457964,0.188268201482039,0.95,0.527983147725215,1.09734096116595,1.61470173627676,17,30,22.3340814485639,-25.5530618381205
TRUE,0.749073233943494,0.647587437563643,0.214756691535436,0.95,0.427123858994535,0.981845149735854,-13.5481808428236,33,30,50.9583696128399,69.8612320427998
TRUE,0.749073233943494,0.638103434235976,0.180217354189594,0.95,0.449483651654607,0.905874977398799,-14.8142791223921,33,30,51.7157536372016,72.3858454573386
FALSE,0.749073233943494,0.933348427978195,0.0568488682575252,0.95,0.835012514047246,1.0432649491527,24.6004243222768,15,30,16.0711686550893,-46.4294378163691
TRUE,0.749073233943494,0.831141663529225,0.0994368714652624,0.95,0.68429339354629,1.00950333785065,10.9559954710544,32,30,38.5012584546904,28.3375281823013
TRUE,0.749073233943494,0.684159523926604,0.138092977832263,0.95,0.522597216048417,0.895669245463625,-8.66586964737113,37,30,54.0809543769054,80.2698479230181
TRUE,0.749073233943494,0.65917784000061,0.192862445865924,0.95,0.453246381083417,0.958673787332237,-12.0008818723412,25,30,37.9260322221646,26.4201074072154
TRUE,0.749073233943494,0.731991724097916,0.128053700596132,0.95,0.570098074896847,0.939859136070208,-2.28035245040769,32,30,43.7163412461197,45.7211374870657
TRUE,0.749073233943494,0.754897747740311,0.126638926930123,0.95,0.589550965064913,0.96661805901827,0.777562664487874,29,30,38.4157988109088,28.0526627030295
TRUE,0.749073233943494,0.718064902425666,0.143815307910465,0.95,0.542467682703246,0.950503081632694,-4.13955940657297,31,30,43.1715850409624,43.9052834698746
TRUE,0.749073233943494,0.416340320572391,0.64185231661705,0.95,0.131670576283903,1.31646163802438,-44.4192768201624,31,30,74.4583180350649,148.194393450216
TRUE,0.749073233943494,0.821610830992374,0.085056078206391,0.95,0.69565950749624,0.970366034431907,9.68364557187633,39,30,47.4677286725812,58.2257622419373
TRUE,0.749073233943494,0.774887877637706,0.116537254345735,0.95,0.617129798067809,0.972973959108506,3.44621093431823,28,30,36.1342599465612,20.447533155204
TRUE,0.749073233943494,0.597671149795577,0.203165673878751,0.95,0.402970322102291,0.886444444430553,-20.2119201818041,42,30,70.272757877581,134.242526258603
TRUE,0.749073233943494,0.760548109165633,0.121021797802557,0.95,0.600464005967458,0.963310740705361,1.53187628420912,36,30,47.3342837437255,57.7809458124183
TRUE,0.749073233943494,0.499961498259115,0.286742816770248,0.95,0.288181376343162,0.867375619178974,-33.2559921241521,23,30,46.0035424329411,53.3451414431371
TRUE,0.749073233943494,0.776548481588743,0.0996502269186165,0.95,0.639080546657253,0.943586137008788,3.66789873142375,42,30,54.0854833867836,80.2849446226121
TRUE,0.749073233943494,0.690092650026598,0.171555608400217,0.95,0.494238597763543,0.963558628920708,-7.87380742552941,23,30,33.3288580875532,11.0961936251773
TRUE,0.749073233943494,0.745203285684755,0.169490609121336,0.95,0.535826753656457,1.03639456821785,-0.516631496544917,27,30,36.231724307536,20.7724143584532
TRUE,0.749073233943494,0.823687874286022,0.104402724485199,0.95,0.671638613141104,1.01015888748982,9.96092731143512,25,30,30.3513026966315,1.1710089887716
TRUE,0.749073233943494,0.398451987264924,0.720577853720991,0.95,0.112179696710249,1.41526489027191,-46.8073388275704,25,30,62.7428166982084,109.142722327361
TRUE,0.749073233943494,0.805324952258619,0.0946030197834033,0.95,0.669305236627523,0.968987306894885,7.5095085188116,32,30,39.7355128637858,32.4517095459525
TRUE,0.749073233943494,0.729916277977062,0.147401161791362,0.95,0.547619068235552,0.972898505109612,-2.55742097012078,26,30,35.6205235921826,18.7350786406085
TRUE,0.749073233943494,0.811139989952134,0.106254554672405,0.95,0.659030481031636,0.998357590789437,8.28580613965997,29,30,35.7521517361156,19.1738391203854
TRUE,0.749073233943494,0.624320697688169,0.228110673292645,0.95,0.401510256556698,0.970775533617784,-16.6542509600252,31,30,49.6539680885026,65.5132269616753
TRUE,0.749073233943494,0.556814363210532,0.220657435287303,0.95,0.363173676781068,0.853702387864564,-25.6662315539985,33,30,59.2657125612305,97.5523752041016
TRUE,0.749073233943494,0.78258295322565,0.16883301034662,0.95,0.563414545104199,1.08700793048592,4.4734904097085,20,30,25.5563961846652,-14.8120127177828
TRUE,0.749073233943494,0.589136589749351,0.171117921602693,0.95,0.422289051561575,0.821906038288293,-21.3512694015453,41,30,69.5933688611049,131.977896203683
TRUE,0.749073233943494,0.781956235826952,0.110607978807503,0.95,0.629968497044998,0.970612907814944,4.38982470516864,31,30,39.6441623963983,32.1472079879943
TRUE,0.749073233943494,0.738799078137235,0.174912520300152,0.95,0.525727643690745,1.03822594152478,-1.37158228871305,18,30,24.3638636439343,-18.7871211868855
TRUE,0.749073233943494,0.827484471684383,0.149121799325175,0.95,0.61876313733258,1.10661173810479,10.4677665931397,19,30,22.9611559493372,-23.4628135022094
TRUE,0.749073233943494,0.667345949917766,0.190759413519284,0.95,0.460707274345204,0.966667212938225,-10.9104531202478,40,30,59.9389267364686,99.7964224548953
TRUE,0.749073233943494,0.855804414427437,0.0893467363296871,0.95,0.718577422363032,1.01923769514633,14.2484306804097,22,30,25.7068082719797,-14.3106390934009
TRUE,0.749073233943494,0.750022921789719,0.116282470722203,0.95,0.597622418743292,0.941287283688102,0.126781708809021,35,30,46.6652404655611,55.5508015518705
TRUE,0.749073233943494,0.760709216585735,0.121931276136895,0.95,0.599533247779643,0.965215047441664,1.55338385019888,37,30,48.6388217643344,62.1294058811145
TRUE,0.749073233943494,0.750247453790549,0.127418501243283,0.95,0.58503533284059,0.962114953273383,0.156756348224185,42,30,55.981529544418,86.6050984813934
TRUE,0.749073233943494,0.652586180522195,0.227647656544413,0.95,0.420055079139438,1.01384019419791,-12.880857177788,19,30,29.1149285214657,-2.95023826178116
TRUE,0.749073233943494,0.748144852462118,0.111775698494089,0.95,0.601363724914559,0.930752383418354,-0.123937345416636,40,30,53.4655820572198,78.2186068573994
TRUE,0.749073233943494,0.850874997564405,0.0723756628614221,0.95,0.73848203615584,0.980373558237027,13.5903619309657,37,30,43.4846482807827,44.9488276026091
TRUE,0.749073233943494,0.709076438253323,0.149510056375568,0.95,0.529825146517756,0.948972313961637,-5.33950405351005,30,30,42.3085557234131,41.0285190780437
TRUE,0.749073233943494,0.636973564990252,0.200843349692097,0.95,0.43137065011624,0.940572388007991,-14.9651147409304,24,30,37.6781727203503,25.5939090678343
TRUE,0.749073233943494,0.824076785493635,0.116911726193422,0.95,0.65582776153705,1.03548917599634,10.0128462947854,23,30,27.9100205282723,-6.96659823909229
TRUE,0.749073233943494,0.727102874533263,0.122359008576352,0.95,0.572572373042361,0.923339327996917,-2.93300553466166,39,30,53.6375269112155,78.7917563707182
TRUE,0.749073233943494,0.768196515366294,0.124502190532184,0.95,0.602425217794347,0.97958363758665,2.55292547594108,31,30,40.3542575108122,34.5141917027072
TRUE,0.749073233943494,0.549204384532304,0.321800437457513,0.95,0.296849513070701,1.01608876790601,-26.6821507369821,26,30,47.34120981598,57.8040327199334
TRUE,0.749073233943494,0.827004867283714,0.0986523823383901,0.95,0.681927568279939,1.00294676784528,10.4037402230952,28,30,33.8571163335055,12.8570544450184
TRUE,0.749073233943494,0.751177254477286,0.127686008431995,0.95,0.585457037037798,0.963806448546632,0.280883155137612,34,30,45.2622863609724,50.8742878699082
TRUE,0.749073233943494,0.785952533135719,0.135108193413063,0.95,0.603825872287208,1.02301244894097,4.92332358454102,23,30,29.2638537701975,-2.45382076600822
TRUE,0.749073233943494,0.867956811030274,0.0764979487203822,0.95,0.747270615674129,1.00813414847609,15.8707549141646,26,30,29.9554075382365,-0.148641539211547
TRUE,0.749073233943494,0.647388849321667,0.226237733053726,0.95,0.417820177755852,1.00309258513344,-13.5746920346507,34,30,52.5186679313757,75.0622264379189
TRUE,0.749073233943494,0.851069162999293,0.0743428783471211,0.95,0.735819439803659,0.984370187884121,13.6162826855848,35,30,41.1247422908085,37.082474302695
TRUE,0.749073233943494,0.812952001245757,0.0856624076528473,0.95,0.687514982824542,0.961274987221833,8.52770655893982,37,30,45.5131421575957,51.7104738586522
TRUE,0.749073233943494,0.640473853857511,0.183987891858316,0.95,0.447911532494868,0.915820932741428,-14.4978321430952,30,30,46.8403195841843,56.1343986139477
TRUE,0.749073233943494,0.681800016885974,0.225613370617539,0.95,0.440547975636504,1.05516604032534,-8.98085981571669,19,30,27.8674091074093,-7.10863630863565
TRUE,0.749073233943494,0.66866211775439,0.209200224474652,0.95,0.445695870386947,1.00317067629909,-10.7347469573543,33,30,49.3522799090608,64.5075996968693
TRUE,0.749073233943494,0.78816577871921,0.104473344627586,0.95,0.642585516887726,0.966727818194192,5.21878809764877,34,30,43.138132760916,43.7937758697199
FALSE,0.749073233943494,0.888655541940088,0.0725204808726076,0.95,0.771054081352529,1.02419362184761,18.634000211403,22,30,24.7564989601823,-17.4783367993925
TRUE,0.749073233943494,0.575975095699137,0.248244799698985,0.95,0.356655112426389,0.930162779971645,-23.1083064246046,30,30,52.0855853386943,73.6186177956477
TRUE,0.749073233943494,0.756646609061221,0.132059684102789,0.95,0.584748619786463,0.979077284890238,1.01103267004437,26,30,34.3621443466963,14.5404811556545
TRUE,0.749073233943494,0.592736182195578,0.25427442193011,0.95,0.362913990398587,0.968097651176023,-20.8707299451724,25,30,42.1772801305911,40.5909337686371
TRUE,0.749073233943494,0.791961364648834,0.147864971430592,0.95,0.593637109711304,1.05654244459458,5.72549235000095,24,30,30.3045086178439,1.01502872614632
TRUE,0.749073233943494,0.688788366098684,0.139614428712825,0.95,0.524588618134793,0.904383733981415,-8.04792710686524,40,30,58.0729901501692,93.5766338338973
TRUE,0.749073233943494,0.881446969820716,0.0866855630246037,0.95,0.743956184702416,1.04434747177605,17.6716681198632,23,30,26.0934585828551,-13.0218047238162
TRUE,0.749073233943494,0.850451875134326,0.147259417009293,0.95,0.638225251131149,1.13324941411769,13.5338758077262,27,30,31.747828171624,5.82609390541333
FALSE,0.749073233943494,0.883928300601911,0.0614962735691833,0.95,0.783647414275543,0.997041815453824,18.0029215499361,33,30,37.3333447718878,24.4444825729593
TRUE,0.749073233943494,0.521787564709721,0.34026225502529,0.95,0.27274526923358,0.998229092848296,-30.3422494536654,33,30,63.2441288982394,110.813762994131
TRUE,0.749073233943494,0.736035607359509,0.161838722030284,0.95,0.537070015265097,1.00871096859443,-1.74050092743917,27,30,36.683007900747,22.27669300249
TRUE,0.749073233943494,0.796483544855747,0.0964790522157883,0.95,0.659544095772039,0.961855380546448,6.32919569995329,34,30,42.6876364484816,42.2921214949386
FALSE,0.749073233943494,0.907230184770201,0.0481174894454644,0.95,0.825626240815297,0.996899768284259,21.1136833703282,36,30,39.6812193909958,32.2707313033193
TRUE,0.749073233943494,0.684348485389102,0.179025253435237,0.95,0.483160015924667,0.969312099549601,-8.64064361419633,29,30,42.3760709918301,41.2535699727671
TRUE,0.749073233943494,0.805992381317228,0.100858140770823,0.95,0.661755352442334,0.981667494405381,7.59860916055997,32,30,39.7026085379401,32.3420284598002
TRUE,0.749073233943494,0.714137162962202,0.175495297351096,0.95,0.507611151991688,1.00469007728194,-4.66390593044844,30,30,42.0087366347967,40.0291221159889
TRUE,0.749073233943494,0.522902997095306,0.399477068256722,0.95,0.245975303005779,1.11160568166809,-30.1933411313491,24,30,45.8976141527559,52.992047175853
TRUE,0.749073233943494,0.771936218185858,0.114818950469619,0.95,0.616832412915056,0.966041200933365,3.05216942834841,37,30,47.9314211826391,59.7714039421305
TRUE,0.749073233943494,0.790288886885637,0.133570446210621,0.95,0.608965619040995,1.02560227573848,5.50221941920994,33,30,41.7568822586461,39.1896075288202
TRUE,0.749073233943494,0.716448328790778,0.152081324769252,0.95,0.532687242624016,0.963601465840619,-4.3553692315186,27,30,37.6858998967457,25.6196663224856
TRUE,0.749073233943494,0.808076019313028,0.113778662096359,0.95,0.647015831531036,1.00922855541822,7.87677128161599,29,30,35.8877126741787,19.6257089139289
TRUE,0.749073233943494,0.771223707095363,0.159522895611893,0.95,0.565257567351354,1.0522389097291,2.95705041218162,32,30,41.4925004322295,38.3083347740985
TRUE,0.749073233943494,0.753940586188032,0.119227584382942,0.95,0.597321754656755,0.951625155236803,0.64978322865894,41,30,54.3809429431282,81.2698098104273
TRUE,0.749073233943494,0.754574587089174,0.202475123939412,0.95,0.50942852055356,1.11768930185159,0.734421268360919,28,30,37.1070010560679,23.6900035202264
TRUE,0.749073233943494,0.737167328803943,0.153948323424895,0.95,0.546124472896776,0.995039954487908,-1.58941804352999,26,30,35.2701469314777,17.567156438259
TRUE,0.749073233943494,0.614999671456338,0.203139093926444,0.95,0.41467476139531,0.912099387526607,-17.89859207508,25,30,40.6504282202285,35.5014274007617
TRUE,0.749073233943494,0.715910552749647,0.2167736043008,0.95,0.470386567716565,1.08958876531341,-4.42716141641624,27,30,37.7142087042847,25.7140290142823
TRUE,0.749073233943494,0.633112210213793,0.176436150984999,0.95,0.44920796410316,0.892306242882515,-15.4805990222378,32,30,50.5439627979913,68.4798759933043
FALSE,0.749073233943494,0.914698233792779,0.0481639983169399,0.95,0.832346805435289,1.0051974170383,22.1106551861894,38,30,41.5437557394571,38.4791857981903
TRUE,0.749073233943494,0.830738695164478,0.0956754693031537,0.95,0.688986613118528,1.0016548456869,10.902199881186,30,30,36.112438453418,20.3747948447267
FALSE,0.749073233943494,0.887183677887046,0.0676494230576008,0.95,0.777134105217769,1.01281731560169,18.4375088689886,32,30,36.0691937843272,20.2306459477574
TRUE,0.749073233943494,0.799934080038116,0.104712799748588,0.95,0.651876596782057,0.981619121725218,6.78983626565657,33,30,41.253399278135,37.5113309271166
TRUE,0.749073233943494,0.616823830632755,0.231689297807245,0.95,0.394020835480727,0.965612992450691,-17.6550699341521,21,30,34.0453772326818,13.4845907756061
TRUE,0.749073233943494,0.721550608286765,0.150248960504357,0.95,0.538378538692964,0.967043154400176,-3.67422361520466,32,30,44.3489335778957,47.8297785929857
FALSE,0.749073233943494,0.920763099228552,0.0443392958449445,0.95,0.844159979653951,1.00431755275642,22.9203043848192,34,30,36.9258933470362,23.0863111567872
FALSE,0.749073233943494,0.88774409090311,0.0637687752788359,0.95,0.783542884295865,1.00580272851512,18.512323051457,39,30,43.9315793815366,46.4385979384552
TRUE,0.749073233943494,0.606092032331287,0.313861649372435,0.95,0.332375562682447,1.10521829189481,-19.0877467159631,27,30,44.5476900531864,48.4923001772881
TRUE,0.749073233943494,0.610480816099478,0.252977772511821,0.95,0.374686176502071,0.994663935309139,-18.5018515632173,17,30,27.8469028865108,-7.17699037829741
FALSE,0.749073233943494,0.879801762511628,0.0630351522772308,0.95,0.777646807796215,0.995376221645097,17.4520357482157,35,30,39.7816888887369,32.6056296291231
TRUE,0.749073233943494,0.712708605587536,0.153699795357223,0.95,0.528257210730263,0.961564832738079,-4.85461590511216,29,30,40.6898412235296,35.632804078432
FALSE,0.749073233943494,0.871728929607862,0.0645496886453354,0.95,0.768234434534573,0.989165927163435,16.3743263150182,35,30,40.1500957594058,33.8336525313528
TRUE,0.749073233943494,0.763935991050097,0.119842796380526,0.95,0.604519134130299,0.965392434205241,1.98415274142922,33,30,43.197336408563,43.9911213618766
TRUE,0.749073233943494,0.789671582835213,0.123528549854562,0.95,0.620435523664924,1.00507012405409,5.41981038062036,25,30,31.658730722259,5.52910240752984
TRUE,0.749073233943494,0.792596119031108,0.123006094649798,0.95,0.623364122116846,1.00777151846641,5.81023097814981,25,30,31.54191573706,5.13971912353339
TRUE,0.749073233943494,0.712534436428825,0.134869064823523,0.95,0.547673929033802,0.927021163838545,-4.87786719094349,34,30,47.7169919960721,59.056639986907
TRUE,0.749073233943494,0.776365087531594,0.117579209191247,0.95,0.61705764482223,0.976801364014516,3.6434159373739,28,30,36.0655063573561,20.2183545245203
TRUE,0.749073233943494,0.646725868721589,0.178563906187023,0.95,0.457001323081352,0.915214744792413,-13.6631988147671,31,30,47.9337560151707,59.7791867172358
TRUE,0.749073233943494,0.795282781202339,0.108237842787604,0.95,0.643661456906431,0.982620126295476,6.16889579882252,37,30,46.5243318157373,55.0811060524576
